AY/A,Ast,Att,Att.1,Cmp,Cmp%,Comb,Ctch%,Date,Def%,DefSnp,FF,FL,FR,FRTD,Fmb,GS,Gcar,Gtm,Int,KRTD,Off%,OffSnp,Opp,PRTD,QBHits,Rate,Rec,Result,Ret,Ret.1,Rk,ST%,STSnp,Sfty,Sk,Sk.1,Solo,TD,TD.1,TD.2,TFL,Team,Tgt,Unnamed: 6,Week,Y/A,Y/A.1,Y/R,Y/Ret,Y/Ret.1,Y/Tgt,Yds,Yds.1,Yds.2,Yds.3,Yds.4,col_6,injured,player_id,season,source_file,touches_prev,touches_prev_2,touches_prev_3,career_touches_prior,prior_multiweek_prev,age
,,13.0,,,,,60.0,2025-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,49.0,17.0,,,43.5,30.0,IND,,,,3.0,"L, 23-26 (OT)",,,15.0,0.0,0.0,,,,,0.0,0.0,,,JAX,5.0,,18.0,2.4,,9.7,,,5.8,31.0,29.0,0.0,,,@,False,etietr00,2024,etietr00_2024_gamelog.csv,15.0,9.0,14.0,624.0,0.0,29
,,150.0,,,,,75.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,54.0,494.0,,,,,39.0,3-12,,,,0.0,0.0,,,,,2.0,0.0,,,,52.0,,,3.7,,6.5,,,4.9,558.0,254.0,0.0,,,,False,etietr00,2024,etietr00_2024_gamelog.csv,13.0,15.0,9.0,637.0,0.0,29
,0.0,10.0,0.0,0.0,,0.0,100.0,2022-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,18.0,1.0,0.0,,58.7,37.0,CIN,,0.0,,2.0,"W, 23-20 (OT)",,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PIT,2.0,@,1.0,2.3,,1.5,,,1.5,23.0,3.0,0.0,0.0,0.0,,False,harrna00,2022,harrna00_2022_gamelog.csv,0.0,0.0,0.0,0.0,0.0,27
,0.0,15.0,0.0,0.0,,0.0,83.3,2022-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,19.0,2.0,0.0,,71.2,42.0,NWE,,0.0,,5.0,"L, 14-17",,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,6.0,,2.0,3.3,,8.0,,,6.7,49.0,40.0,0.0,0.0,0.0,,False,harrna00,2022,harrna00_2022_gamelog.csv,10.0,0.0,0.0,10.0,0.0,27
,0.0,15.0,0.0,0.0,,0.0,100.0,2022-09-22,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,20.0,3.0,0.0,,79.7,47.0,CLE,,0.0,,3.0,"L, 17-29",,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PIT,3.0,@,3.0,3.7,,1.7,,,1.7,56.0,5.0,0.0,0.0,0.0,,False,harrna00,2022,harrna00_2022_gamelog.csv,15.0,10.0,0.0,25.0,0.0,27
,0.0,18.0,0.0,0.0,,1.0,,2022-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,21.0,4.0,0.0,,75.0,48.0,NYJ,,0.0,,0.0,"L, 20-24",,,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PIT,0.0,,4.0,4.1,,,,,,74.0,0.0,0.0,0.0,0.0,,False,harrna00,2022,harrna00_2022_gamelog.csv,15.0,15.0,10.0,40.0,0.0,27
,0.0,11.0,0.0,0.0,,0.0,75.0,2022-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,22.0,5.0,0.0,,49.3,37.0,BUF,,0.0,,3.0,"L, 3-38",,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,4.0,@,5.0,1.8,,5.3,,,4.0,20.0,16.0,0.0,0.0,0.0,,False,harrna00,2022,harrna00_2022_gamelog.csv,18.0,15.0,15.0,58.0,0.0,27
,0.0,14.0,0.0,0.0,,0.0,66.7,2022-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,23.0,6.0,0.0,,68.8,44.0,TAM,,0.0,,2.0,"W, 20-18",,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PIT,3.0,,6.0,3.0,,3.5,,,2.3,42.0,7.0,0.0,0.0,0.0,,False,harrna00,2022,harrna00_2022_gamelog.csv,11.0,18.0,15.0,69.0,0.0,27
,0.0,17.0,0.0,0.0,,0.0,75.0,2022-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,24.0,7.0,0.0,,77.3,58.0,MIA,,0.0,,3.0,"L, 10-16",,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,4.0,@,7.0,3.8,,5.0,,,3.8,65.0,15.0,0.0,0.0,0.0,,False,harrna00,2022,harrna00_2022_gamelog.csv,14.0,11.0,18.0,83.0,0.0,27
4.0,0.0,8.0,1.0,1.0,100.0,0.0,100.0,2022-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,25.0,8.0,0.0,,71.1,54.0,PHI,,0.0,83.3,6.0,"L, 13-35",,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,6.0,@,8.0,4.0,4.0,4.3,,,4.3,32.0,26.0,4.0,0.0,0.0,,False,harrna00,2022,harrna00_2022_gamelog.csv,17.0,14.0,11.0,100.0,0.0,27
,0.0,20.0,0.0,0.0,,0.0,0.0,2022-11-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,*,26.0,9.0,0.0,,59.5,50.0,NOR,,0.0,,0.0,"W, 20-10",,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,1.0,,10.0,5.0,,,,,0.0,99.0,0.0,0.0,0.0,0.0,,False,harrna00,2022,harrna00_2022_gamelog.csv,8.0,17.0,14.0,108.0,0.0,27
,0.0,20.0,0.0,0.0,,0.0,66.7,2022-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,27.0,10.0,0.0,,91.8,67.0,CIN,,0.0,,4.0,"L, 30-37",,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,PIT,6.0,,11.0,4.5,,6.5,,,4.3,90.0,26.0,0.0,0.0,0.0,,False,harrna00,2022,harrna00_2022_gamelog.csv,20.0,8.0,17.0,128.0,0.0,27
,0.0,10.0,0.0,0.0,,0.0,100.0,2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,28.0,11.0,0.0,,29.0,20.0,IND,,0.0,,1.0,"W, 24-17",,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PIT,1.0,@,12.0,3.5,,4.0,,,4.0,35.0,4.0,0.0,0.0,0.0,,False,harrna00,2022,harrna00_2022_gamelog.csv,20.0,20.0,8.0,148.0,0.0,27
,0.0,17.0,0.0,0.0,,0.0,100.0,2022-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,29.0,12.0,0.0,,66.2,43.0,ATL,,0.0,,1.0,"W, 19-16",,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,1.0,@,13.0,5.1,,6.0,,,6.0,86.0,6.0,0.0,0.0,0.0,,False,harrna00,2022,harrna00_2022_gamelog.csv,10.0,20.0,20.0,158.0,0.0,27
,0.0,12.0,0.0,0.0,,0.0,66.7,2022-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,30.0,13.0,0.0,,56.4,31.0,BAL,,0.0,,2.0,"L, 14-16",,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PIT,3.0,,14.0,2.8,,8.5,,,5.7,33.0,17.0,0.0,0.0,0.0,,False,harrna00,2022,harrna00_2022_gamelog.csv,17.0,10.0,20.0,175.0,0.0,27
,0.0,24.0,0.0,0.0,,0.0,,2022-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,31.0,14.0,0.0,,66.2,45.0,CAR,,0.0,,0.0,"W, 24-16",,,14.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PIT,0.0,@,15.0,3.6,,,,,,86.0,0.0,0.0,0.0,0.0,,False,harrna00,2022,harrna00_2022_gamelog.csv,12.0,17.0,10.0,187.0,0.0,27
,0.0,16.0,0.0,0.0,,1.0,66.7,2022-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,32.0,15.0,0.0,,72.1,49.0,LVR,,0.0,,6.0,"W, 13-10",,,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PIT,9.0,,16.0,3.3,,7.0,,,4.7,53.0,42.0,0.0,0.0,0.0,,False,harrna00,2022,harrna00_2022_gamelog.csv,24.0,12.0,17.0,211.0,0.0,27
,0.0,22.0,0.0,0.0,,0.0,66.7,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,33.0,16.0,0.0,,64.3,45.0,BAL,,0.0,,2.0,"W, 16-13",,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PIT,3.0,@,17.0,5.0,,6.0,,,4.0,111.0,12.0,0.0,0.0,0.0,,False,harrna00,2022,harrna00_2022_gamelog.csv,16.0,24.0,12.0,227.0,0.0,27
,0.0,23.0,0.0,0.0,,0.0,100.0,2023-01-08,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,34.0,17.0,0.0,,63.0,46.0,CLE,,0.0,,1.0,"W, 28-14",,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PIT,1.0,,18.0,3.5,,10.0,,,10.0,80.0,10.0,0.0,0.0,0.0,,False,harrna00,2022,harrna00_2022_gamelog.csv,22.0,16.0,24.0,249.0,0.0,27
,,6.0,,,,,100.0,2023-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,35.0,1.0,,,52.4,33.0,SFO,,,,2.0,"L, 7-30",,,1.0,0.0,0.0,,,,,0.0,0.0,,,PIT,2.0,,1.0,5.2,,1.0,,,1.0,31.0,2.0,0.0,,,,False,harrna00,2023,harrna00_2023_gamelog.csv,23.0,22.0,16.0,272.0,0.0,28
,,10.0,,,,,33.3,2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,36.0,2.0,,,57.4,31.0,CLE,,,,1.0,"W, 26-22",,,2.0,0.0,0.0,,,,,0.0,0.0,,,PIT,3.0,,2.0,4.3,,0.0,,,0.0,43.0,0.0,0.0,,,,False,harrna00,2023,harrna00_2023_gamelog.csv,6.0,23.0,22.0,278.0,0.0,28
,,19.0,,,,,0.0,2023-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,37.0,3.0,,,50.0,31.0,LVR,,,,0.0,"W, 23-18",,,3.0,3.4,1.0,,,,,0.0,0.0,,,PIT,1.0,@,3.0,3.4,,,,,0.0,65.0,0.0,0.0,,,,False,harrna00,2023,harrna00_2023_gamelog.csv,10.0,6.0,23.0,288.0,0.0,28
,,14.0,,,,,50.0,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,38.0,4.0,,,49.2,29.0,HOU,,,,1.0,"L, 6-30",,,4.0,0.0,0.0,,,,,0.0,0.0,,,PIT,2.0,@,4.0,5.1,,32.0,,,16.0,71.0,32.0,0.0,,,,False,harrna00,2023,harrna00_2023_gamelog.csv,19.0,10.0,6.0,307.0,0.0,28
,,14.0,,,,,100.0,2023-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,39.0,5.0,,,56.1,37.0,BAL,,,,1.0,"W, 17-10",,,5.0,0.0,0.0,,,,,0.0,0.0,,,PIT,1.0,,5.0,2.6,,3.0,,,3.0,37.0,3.0,0.0,,,,False,harrna00,2023,harrna00_2023_gamelog.csv,14.0,19.0,10.0,321.0,0.0,28
,,14.0,,,,,100.0,2023-10-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,*,40.0,6.0,,,57.6,34.0,LAR,,,,3.0,"W, 24-17",,,6.0,0.0,0.0,,,,,1.0,0.0,,,PIT,3.0,@,7.0,3.8,,5.0,,,5.0,53.0,15.0,0.0,,,,False,harrna00,2023,harrna00_2023_gamelog.csv,14.0,14.0,19.0,335.0,0.0,28
,,7.0,,,,,100.0,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,41.0,7.0,,,52.2,35.0,JAX,,,,5.0,"L, 10-20",,,7.0,0.0,0.0,,,,,0.0,0.0,,,PIT,5.0,,8.0,1.9,,8.4,,,8.4,13.0,42.0,0.0,,,,False,harrna00,2023,harrna00_2023_gamelog.csv,14.0,14.0,14.0,349.0,0.0,28
,,16.0,,,,,50.0,2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,42.0,8.0,,,58.5,38.0,TEN,,,,2.0,"W, 20-16",,,8.0,0.0,0.0,,,,,1.0,0.0,,,PIT,4.0,,9.0,4.3,,3.5,,,1.8,69.0,7.0,0.0,,,,False,harrna00,2023,harrna00_2023_gamelog.csv,7.0,14.0,14.0,356.0,0.0,28
,,16.0,,,,,75.0,2023-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,43.0,9.0,,,50.8,33.0,GNB,,,,3.0,"W, 23-19",,,9.0,0.0,0.0,,,,,1.0,0.0,,,PIT,4.0,,10.0,5.1,,4.7,,,3.5,82.0,14.0,0.0,,,,False,harrna00,2023,harrna00_2023_gamelog.csv,16.0,7.0,14.0,372.0,0.0,28
,,12.0,,,,,50.0,2023-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,44.0,10.0,,,56.9,33.0,CLE,,,,1.0,"L, 10-13",,,10.0,0.0,0.0,,,,,0.0,0.0,,,PIT,2.0,@,11.0,2.9,,1.0,,,0.5,35.0,1.0,0.0,,,,False,harrna00,2023,harrna00_2023_gamelog.csv,16.0,16.0,7.0,388.0,0.0,28
,,15.0,,,,,,2023-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,45.0,11.0,,,53.5,38.0,CIN,,,,0.0,"W, 16-10",,,11.0,4.2,1.0,,,,,1.0,0.0,,,PIT,0.0,@,12.0,6.6,,,,,,99.0,0.0,0.0,,,,False,harrna00,2023,harrna00_2023_gamelog.csv,12.0,16.0,16.0,400.0,0.0,28
,,16.0,,,,,66.7,2023-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,46.0,12.0,,,59.0,36.0,ARI,,,,2.0,"L, 10-24",,,12.0,0.0,0.0,,,,,0.0,0.0,,,PIT,3.0,,13.0,3.9,,7.0,,,4.7,63.0,14.0,0.0,,,,False,harrna00,2023,harrna00_2023_gamelog.csv,15.0,12.0,16.0,415.0,0.0,28
,,12.0,,,,,100.0,2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,47.0,13.0,,,57.1,40.0,NWE,,,,3.0,"L, 18-21",,,13.0,0.0,0.0,,,,,0.0,0.0,,,PIT,3.0,,14.0,2.4,,6.3,,,6.3,29.0,19.0,0.0,,,,False,harrna00,2023,harrna00_2023_gamelog.csv,16.0,15.0,12.0,431.0,0.0,28
,,12.0,,,,,,2023-12-16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,48.0,14.0,,,34.5,20.0,IND,,,,0.0,"L, 13-30",,,14.0,0.0,0.0,,,,,0.0,0.0,,,PIT,0.0,@,15.0,2.8,,,,,,33.0,0.0,0.0,,,,False,harrna00,2023,harrna00_2023_gamelog.csv,12.0,16.0,15.0,443.0,0.0,28
,,19.0,,,,,,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,49.0,15.0,,,44.1,26.0,CIN,,,,0.0,"W, 34-11",,,15.0,0.0,0.0,,,,,1.0,0.0,,,PIT,0.0,,16.0,4.1,,,,,,78.0,0.0,0.0,,,,False,harrna00,2023,harrna00_2023_gamelog.csv,12.0,12.0,16.0,455.0,0.0,28
,,27.0,,,,,,2023-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,50.0,16.0,,,52.8,38.0,SEA,,,,0.0,"W, 30-23",,,16.0,3.6,1.0,,,,,2.0,0.0,,,PIT,0.0,@,17.0,4.5,,,,,,122.0,0.0,0.0,,,,False,harrna00,2023,harrna00_2023_gamelog.csv,19.0,12.0,12.0,474.0,0.0,28
,,26.0,,,,,100.0,2024-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,51.0,17.0,,,59.7,37.0,BAL,,,,5.0,"W, 17-10",,,17.0,3.7,1.0,,,,,1.0,0.0,,,PIT,5.0,@,18.0,4.3,,4.2,,,4.2,112.0,21.0,0.0,,,,False,harrna00,2023,harrna00_2023_gamelog.csv,27.0,19.0,12.0,501.0,0.0,28
,,20.0,,,,,50.0,2024-09-08,0.0,0.0,,,,,,*,52.0,1.0,,,55.9,38.0,ATL,,,,1.0,"W, 18-10",,,1.0,0.0,0.0,,,,,0.0,0.0,,,PIT,2.0,,1.0,3.5,,9.0,,,4.5,70.0,9.0,,,,@,False,harrna00,2024,harrna00_2024_gamelog.csv,26.0,27.0,19.0,527.0,0.0,29
,,17.0,,,,,50.0,2024-09-15,0.0,0.0,,,,,,*,53.0,2.0,,,45.5,30.0,DEN,,,,1.0,"W, 13-6",,,2.0,0.0,0.0,,,,,0.0,0.0,,,PIT,2.0,,2.0,4.1,,5.0,,,2.5,69.0,5.0,,,,@,False,harrna00,2024,harrna00_2024_gamelog.csv,20.0,26.0,27.0,547.0,0.0,29
,,18.0,,,,,100.0,2024-09-22,0.0,0.0,,,,,,*,54.0,3.0,,,58.8,40.0,LAC,,,,5.0,"W, 20-10",,,3.0,0.0,0.0,,,,,0.0,0.0,,,PIT,5.0,,3.0,3.9,,3.2,,,3.2,70.0,16.0,,,,,False,harrna00,2024,harrna00_2024_gamelog.csv,17.0,20.0,26.0,564.0,0.0,29
,,13.0,,,,,50.0,2024-09-29,0.0,0.0,,,,,,*,55.0,4.0,,,68.6,48.0,IND,,,,3.0,"L, 24-27",,,4.0,0.0,0.0,,,,,0.0,0.0,,,PIT,6.0,,4.0,1.5,,18.0,,,9.0,19.0,54.0,,,,@,False,harrna00,2024,harrna00_2024_gamelog.csv,18.0,17.0,20.0,582.0,0.0,29
,,14.0,,,,,100.0,2024-10-06,0.0,0.0,,,,,,*,56.0,5.0,,,74.1,43.0,DAL,,,,2.0,"L, 17-20",,,5.0,0.0,0.0,,,,,0.0,0.0,,,PIT,2.0,,5.0,3.0,,17.5,,,17.5,42.0,35.0,,,,,False,harrna00,2024,harrna00_2024_gamelog.csv,13.0,18.0,17.0,595.0,0.0,29
,,14.0,,,,,100.0,2024-10-13,0.0,0.0,,,,,,*,57.0,6.0,,,46.3,31.0,LVR,,,,2.0,"W, 32-13",,,6.0,4.0,1.0,,,,,1.0,0.0,,,PIT,2.0,,6.0,7.6,,8.0,,,8.0,106.0,16.0,,,,@,False,harrna00,2024,harrna00_2024_gamelog.csv,14.0,13.0,18.0,609.0,0.0,29
,,21.0,,,,,0.0,2024-10-20,0.0,0.0,,,,,,*,58.0,7.0,,,48.5,33.0,NYJ,,,,0.0,"W, 37-15",,,7.0,0.0,0.0,,,,,1.0,0.0,,,PIT,1.0,,7.0,4.9,,,,,0.0,102.0,0.0,,,,,False,harrna00,2024,harrna00_2024_gamelog.csv,14.0,14.0,13.0,623.0,0.0,29
,,19.0,,,,,75.0,2024-10-28,0.0,0.0,,,,,,*,59.0,8.0,,,59.1,39.0,NYG,,,,3.0,"W, 26-18",,,8.0,0.0,0.0,,,,,0.0,0.0,,,PIT,4.0,,8.0,6.0,,5.7,,,4.3,114.0,17.0,,,,,False,harrna00,2024,harrna00_2024_gamelog.csv,21.0,14.0,14.0,644.0,0.0,29
,,21.0,,,,,,2024-11-10,0.0,0.0,,,,,,*,60.0,9.0,,,47.4,37.0,WAS,,,,0.0,"W, 28-27",,,9.0,0.0,0.0,,,,,1.0,0.0,,,PIT,0.0,,10.0,2.5,,,,,,53.0,0.0,,,,@,False,harrna00,2024,harrna00_2024_gamelog.csv,19.0,21.0,14.0,663.0,0.0,29
,,18.0,,,,,80.0,2024-11-17,0.0,0.0,,,,,,*,61.0,10.0,,,57.7,45.0,BAL,,,,4.0,"W, 18-16",,,10.0,0.0,0.0,,,,,0.0,0.0,,,PIT,5.0,,11.0,3.5,,7.5,,,6.0,63.0,30.0,,,,,False,harrna00,2024,harrna00_2024_gamelog.csv,21.0,19.0,21.0,684.0,0.0,29
,,16.0,,,,,100.0,2024-11-21,0.0,0.0,,,,,,*,62.0,11.0,,,39.1,27.0,CLE,,,,2.0,"L, 19-24",,,11.0,0.0,0.0,,,,,0.0,0.0,,,PIT,2.0,,12.0,2.6,,6.5,,,6.5,41.0,13.0,,,,@,False,harrna00,2024,harrna00_2024_gamelog.csv,18.0,21.0,19.0,702.0,0.0,29
,,16.0,,,,,100.0,2024-12-01,0.0,0.0,,,,,,*,63.0,12.0,,,52.2,36.0,CIN,,,,6.0,"W, 44-38",,,12.0,3.0,1.0,,,,,1.0,0.0,,,PIT,6.0,,13.0,4.7,,9.0,,,9.0,75.0,54.0,,,,@,False,harrna00,2024,harrna00_2024_gamelog.csv,16.0,18.0,21.0,718.0,0.0,29
,,16.0,,,,,,2024-12-08,0.0,0.0,,,,,,*,64.0,13.0,,,41.5,27.0,CLE,,,,0.0,"W, 27-14",,,13.0,0.0,0.0,,,,,1.0,0.0,,,PIT,0.0,,14.0,3.3,,,,,,53.0,0.0,,,,,False,harrna00,2024,harrna00_2024_gamelog.csv,16.0,16.0,18.0,734.0,0.0,29
,,6.0,,,,,100.0,2024-12-15,0.0,0.0,,,,,,*,65.0,14.0,,,32.6,14.0,PHI,,,,1.0,"L, 13-27",,,14.0,0.0,0.0,,,,,0.0,0.0,,,PIT,1.0,,15.0,2.3,,7.0,,,7.0,14.0,7.0,,,,@,False,harrna00,2024,harrna00_2024_gamelog.csv,16.0,16.0,16.0,750.0,0.0,29
,,9.0,,,,,0.0,2024-12-21,0.0,0.0,,,,,,*,66.0,15.0,,,28.3,17.0,BAL,,,,0.0,"L, 17-34",,,15.0,0.0,0.0,,,,,0.0,0.0,,,PIT,1.0,,16.0,4.7,,,,,0.0,42.0,0.0,,,,@,False,harrna00,2024,harrna00_2024_gamelog.csv,6.0,16.0,16.0,756.0,0.0,29
,,13.0,,,,,50.0,2024-12-25,0.0,0.0,,,,,,*,67.0,16.0,,,45.3,34.0,KAN,,,,2.0,"L, 10-29",,,16.0,0.0,0.0,,,,,0.0,0.0,,,PIT,4.0,,17.0,5.7,,3.5,,,1.8,74.0,7.0,,,,,False,harrna00,2024,harrna00_2024_gamelog.csv,9.0,6.0,16.0,765.0,0.0,29
,,12.0,,,,,80.0,2025-01-04,0.0,0.0,,,,,,*,68.0,17.0,,,49.2,30.0,CIN,,,,4.0,"L, 17-19",,,17.0,0.0,0.0,,,,,1.0,0.0,,,PIT,5.0,,18.0,3.0,,5.0,,,4.0,36.0,20.0,,,,,False,harrna00,2024,harrna00_2024_gamelog.csv,13.0,9.0,6.0,778.0,0.0,29
,,263.0,,,,,75.0,,0.0,0.0,,,,,,,,,,,50.4,569.0,,,,,36.0,10-7,,,,0.4,2.0,,,,,6.0,0.0,,,,48.0,,,4.0,,7.9,,,5.9,1043.0,283.0,,,,,False,harrna00,2024,harrna00_2024_gamelog.csv,12.0,13.0,9.0,790.0,0.0,29
,,21.0,0.0,0.0,,,0.0,2022-09-11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,*,87.0,1.0,0.0,,67.7,44.0,NYG,,,,0.0,"L, 20-21",,,1.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,TEN,1.0,,1.0,3.9,,,,,0.0,82.0,0.0,0.0,0.0,0.0,,False,henrde00,2022,henrde00_2022_gamelog.csv,0.0,0.0,0.0,0.0,0.0,27
,,13.0,0.0,0.0,,,,2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,88.0,2.0,0.0,,46.4,26.0,BUF,,,,0.0,"L, 7-41",,,2.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,,TEN,0.0,@,2.0,1.9,,,,,,25.0,0.0,0.0,0.0,0.0,,False,henrde00,2022,henrde00_2022_gamelog.csv,21.0,0.0,0.0,21.0,0.0,27
,,20.0,0.0,0.0,,,83.3,2022-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,89.0,3.0,0.0,,74.1,43.0,LVR,,,,5.0,"W, 24-22",,,3.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,,TEN,6.0,,3.0,4.3,,11.6,,,9.7,85.0,58.0,0.0,0.0,0.0,,False,henrde00,2022,henrde00_2022_gamelog.csv,13.0,21.0,0.0,34.0,0.0,27
,,22.0,0.0,0.0,,,60.0,2022-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,90.0,4.0,0.0,,68.5,37.0,IND,,,,3.0,"W, 24-17",,,4.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,,TEN,5.0,@,4.0,5.2,,11.0,,,6.6,114.0,33.0,0.0,0.0,0.0,,False,henrde00,2022,henrde00_2022_gamelog.csv,20.0,13.0,21.0,54.0,0.0,27
,,28.0,0.0,0.0,,,100.0,2022-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,91.0,5.0,0.0,,64.1,41.0,WAS,,,,2.0,"W, 21-17",,,5.0,0.0,0.0,,0.0,,,2.0,0.0,0.0,,TEN,2.0,@,5.0,3.6,,15.0,,,15.0,102.0,30.0,0.0,0.0,0.0,,False,henrde00,2022,henrde00_2022_gamelog.csv,22.0,20.0,13.0,76.0,0.0,27
,,30.0,0.0,0.0,,,100.0,2022-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,92.0,6.0,0.0,,74.6,44.0,IND,,,,3.0,"W, 19-10",,,6.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,TEN,3.0,,7.0,4.3,,3.3,,,3.3,128.0,10.0,0.0,0.0,0.0,,False,henrde00,2022,henrde00_2022_gamelog.csv,28.0,22.0,20.0,104.0,0.0,27
,,32.0,0.0,0.0,,,100.0,2022-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,93.0,7.0,0.0,,74.1,43.0,HOU,,,,1.0,"W, 17-10",,,7.0,0.0,0.0,,0.0,,,2.0,0.0,0.0,,TEN,1.0,@,8.0,6.8,,9.0,,,9.0,219.0,9.0,0.0,0.0,0.0,,False,henrde00,2022,henrde00_2022_gamelog.csv,30.0,28.0,22.0,134.0,0.0,27
,,17.0,0.0,0.0,,,,2022-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,94.0,8.0,0.0,,58.8,30.0,KAN,,,,0.0,"L, 17-20 (OT)",,,8.0,0.0,0.0,,0.0,,,2.0,0.0,0.0,,TEN,0.0,@,9.0,6.8,,,,,,115.0,0.0,0.0,0.0,0.0,,False,henrde00,2022,henrde00_2022_gamelog.csv,32.0,30.0,28.0,166.0,0.0,27
,,19.0,0.0,0.0,,,66.7,2022-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,95.0,9.0,0.0,,58.1,36.0,DEN,,,,2.0,"W, 17-10",,,9.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,TEN,3.0,,10.0,2.8,,7.0,,,4.7,53.0,14.0,0.0,0.0,0.0,,False,henrde00,2022,henrde00_2022_gamelog.csv,17.0,32.0,30.0,183.0,0.0,27
