AY/A,Att,Att.1,Cmp,Cmp%,Ctch%,Date,Def%,DefSnp,FF,FL,FR,FRTD,Fmb,GS,Gcar,Gtm,Int,KRTD,Off%,OffSnp,Opp,PRTD,Rate,Rec,Result,Ret,Ret.1,Rk,ST%,STSnp,Sk,TD,TD.1,TD.2,Team,Tgt,Unnamed: 6,Week,Y/A,Y/A.1,Y/R,Y/Ret,Y/Ret.1,Y/Tgt,Yds,Yds.1,Yds.2,Yds.3,Yds.4,col_6,injured,player_id,season,source_file,touches_prev,touches_prev_2,touches_prev_3,career_touches_prior,prior_multiweek_prev,age
,27.0,,,,100.0,2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,135.0,16.0,,,65.1,41.0,HOU,,,2.0,"W, 31-2",,,16.0,0.0,0.0,,1.0,0.0,,BAL,2.0,,17.0,5.4,,9.0,,,9.0,147.0,18.0,0.0,,,@,False,henrde00,2024,henrde00_2024_gamelog.csv,24.0,14.0,19.0,558.0,0.0,29
,20.0,,,,66.7,2025-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,136.0,17.0,,,70.0,49.0,CLE,,,2.0,"W, 35-10",,,17.0,0.0,0.0,,2.0,0.0,,BAL,3.0,,18.0,6.9,,11.5,,,7.7,138.0,23.0,0.0,,,,False,henrde00,2024,henrde00_2024_gamelog.csv,27.0,24.0,14.0,585.0,0.0,29
,325.0,,,,86.4,,0.0,0.0,0.0,1.0,0.0,0.0,3.0,,,,,,57.2,635.0,,,,19.0,12-5,,,,0.0,0.0,,16.0,2.0,,,22.0,,,5.9,,10.2,,,8.8,1921.0,193.0,0.0,,,,False,henrde00,2024,henrde00_2024_gamelog.csv,20.0,27.0,24.0,605.0,0.0,29
,19.0,0.0,0.0,,66.7,2023-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,61.0,1.0,0.0,,79.7,47.0,DEN,,,2.0,"W, 17-16",,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LVR,3.0,@,1.0,2.5,,11.5,,,7.7,48.0,23.0,0.0,0.0,0.0,,False,jacojo01,2023,jacojo01_2023_gamelog.csv,0.0,0.0,0.0,0.0,0.0,28
,9.0,0.0,0.0,,83.3,2023-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,62.0,2.0,0.0,,72.5,29.0,BUF,,,5.0,"L, 10-38",,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,LVR,6.0,@,2.0,-0.2,,10.2,,,8.5,-2.0,51.0,0.0,0.0,0.0,,False,jacojo01,2023,jacojo01_2023_gamelog.csv,19.0,0.0,0.0,19.0,0.0,28
,17.0,0.0,0.0,,60.0,2023-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,63.0,3.0,0.0,,81.9,59.0,PIT,,,3.0,"L, 18-23",,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,LVR,5.0,,3.0,3.6,,6.0,,,3.6,62.0,18.0,0.0,0.0,0.0,,False,jacojo01,2023,jacojo01_2023_gamelog.csv,9.0,19.0,0.0,28.0,0.0,28
,17.0,0.0,0.0,,72.7,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,64.0,4.0,0.0,,69.9,51.0,LAC,,,8.0,"L, 17-24",,,4.0,0.0,0.0,0.0,1.0,0.0,0.0,LVR,11.0,@,4.0,3.4,,10.1,,,7.4,58.0,81.0,0.0,0.0,0.0,,False,jacojo01,2023,jacojo01_2023_gamelog.csv,17.0,9.0,19.0,45.0,0.0,28
,20.0,0.0,0.0,,100.0,2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,65.0,5.0,0.0,,84.4,54.0,GNB,,,5.0,"W, 17-13",,,5.0,0.0,0.0,1.0,1.0,0.0,0.0,LVR,5.0,,5.0,3.5,,4.0,,,4.0,69.0,20.0,0.0,4.0,0.0,,False,jacojo01,2023,jacojo01_2023_gamelog.csv,17.0,17.0,9.0,62.0,0.0,28
,25.0,0.0,0.0,,40.0,2023-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,66.0,6.0,0.0,,81.4,57.0,NWE,,,2.0,"W, 21-17",,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,LVR,5.0,,6.0,3.1,,8.0,,,3.2,77.0,16.0,0.0,0.0,0.0,,False,jacojo01,2023,jacojo01_2023_gamelog.csv,20.0,17.0,17.0,82.0,0.0,28
,11.0,0.0,0.0,,25.0,2023-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,67.0,7.0,0.0,,66.2,43.0,CHI,,,1.0,"L, 12-30",,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,LVR,4.0,@,7.0,3.2,,6.0,,,1.5,35.0,6.0,0.0,0.0,0.0,,False,jacojo01,2023,jacojo01_2023_gamelog.csv,25.0,20.0,17.0,107.0,0.0,28
,15.0,0.0,0.0,,50.0,2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,*,68.0,8.0,0.0,,76.1,35.0,DET,,,2.0,"L, 14-26",,,8.0,0.0,0.0,0.0,1.0,0.0,0.0,LVR,4.0,@,8.0,4.1,,13.5,,,6.8,61.0,27.0,0.0,0.0,0.0,,False,jacojo01,2023,jacojo01_2023_gamelog.csv,11.0,25.0,20.0,118.0,0.0,28
,26.0,0.0,0.0,,,2023-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,69.0,9.0,0.0,,78.3,47.0,NYG,,,0.0,"W, 30-6",,,9.0,0.0,0.0,0.0,2.0,0.0,0.0,LVR,0.0,,9.0,3.8,,,,,,98.0,0.0,0.0,0.0,0.0,,False,jacojo01,2023,jacojo01_2023_gamelog.csv,15.0,11.0,25.0,133.0,0.0,28
,27.0,0.0,0.0,,100.0,2023-11-12,0.0,0.0,0.0,1.0,0.0,0.0,2.0,*,70.0,10.0,0.0,,82.8,53.0,NYJ,,,2.0,"W, 16-12",,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,LVR,2.0,,10.0,4.3,,5.5,,,5.5,116.0,11.0,0.0,0.0,0.0,,False,jacojo01,2023,jacojo01_2023_gamelog.csv,26.0,15.0,11.0,159.0,0.0,28
,14.0,0.0,0.0,,100.0,2023-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,71.0,11.0,0.0,,77.0,47.0,MIA,,,1.0,"L, 13-20",,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,LVR,1.0,@,11.0,2.8,,12.0,,,12.0,39.0,12.0,0.0,0.0,0.0,,False,jacojo01,2023,jacojo01_2023_gamelog.csv,27.0,26.0,15.0,186.0,0.0,28
,20.0,0.0,0.0,,66.7,2023-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,72.0,12.0,0.0,,75.9,44.0,KAN,,,4.0,"L, 17-31",,,12.0,0.0,0.0,0.0,1.0,0.0,0.0,LVR,6.0,,12.0,5.5,,3.8,,,2.5,110.0,15.0,0.0,0.0,0.0,,False,jacojo01,2023,jacojo01_2023_gamelog.csv,14.0,27.0,26.0,200.0,0.0,28
,13.0,0.0,0.0,,100.0,2023-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,73.0,13.0,0.0,,63.0,34.0,MIN,,,2.0,"L, 0-3",,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,LVR,2.0,,14.0,2.6,,8.0,,,8.0,34.0,16.0,0.0,0.0,0.0,,False,jacojo01,2023,jacojo01_2023_gamelog.csv,20.0,14.0,27.0,220.0,0.0,28
,,,,,,2023-12-14,,,,,,,,Inactive,,14.0,,,,,LAC,,,,"W, 63-21",,,13.0,,,,,,,LVR,,,15.0,,,,,,,,,,,,,True,jacojo01,2023,jacojo01_2023_gamelog.csv,13.0,20.0,14.0,233.0,0.0,28
,,,,,,2023-12-25,,,,,,,,Inactive,,15.0,,,,,KAN,,,,"W, 20-14",,,13.0,,,,,,,LVR,,@,16.0,,,,,,,,,,,,,True,jacojo01,2023,jacojo01_2023_gamelog.csv,0.0,13.0,20.0,233.0,1.0,28
,,,,,,2023-12-31,,,,,,,,Inactive,,16.0,,,,,IND,,,,"L, 20-23",,,13.0,,,,,,,LVR,,@,17.0,,,,,,,,,,,,,True,jacojo01,2023,jacojo01_2023_gamelog.csv,0.0,0.0,13.0,233.0,2.0,28
,,,,,,2024-01-07,,,,,,,,Inactive,,17.0,,,,,DEN,,,,"W, 27-14",,,13.0,,,,,,,LVR,,,18.0,,,,,,,,,,,,,True,jacojo01,2023,jacojo01_2023_gamelog.csv,0.0,0.0,0.0,233.0,3.0,28
,16.0,,,,66.7,2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,*,74.0,1.0,,,73.1,49.0,PHI,,,2.0,"L, 29-34",,,1.0,0.0,0.0,,0.0,0.0,,GNB,3.0,,1.0,5.3,,10.0,,,6.7,84.0,20.0,0.0,,,@,False,jacojo01,2024,jacojo01_2024_gamelog.csv,0.0,0.0,0.0,233.0,3.0,29
,32.0,,,,,2024-09-15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,75.0,2.0,,,67.1,47.0,IND,,,0.0,"W, 16-10",,,2.0,4.5,1.0,,0.0,0.0,,GNB,0.0,,2.0,4.7,,,,,,151.0,0.0,0.0,,,,False,jacojo01,2024,jacojo01_2024_gamelog.csv,16.0,0.0,0.0,249.0,2.0,29
,14.0,,,,100.0,2024-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,76.0,3.0,,,52.4,33.0,TEN,,,1.0,"W, 30-14",,,3.0,0.0,0.0,,0.0,0.0,,GNB,1.0,,3.0,3.1,,5.0,,,5.0,43.0,5.0,0.0,,,@,False,jacojo01,2024,jacojo01_2024_gamelog.csv,32.0,16.0,0.0,281.0,1.0,29
,9.0,,,,66.7,2024-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,77.0,4.0,,,60.5,46.0,MIN,,,4.0,"L, 29-31",,,4.0,0.0,0.0,,0.0,0.0,,GNB,6.0,,4.0,5.7,,6.8,,,4.5,51.0,27.0,0.0,,,,False,jacojo01,2024,jacojo01_2024_gamelog.csv,14.0,32.0,16.0,295.0,0.0,29
,19.0,,,,100.0,2024-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,78.0,5.0,,,74.6,44.0,LAR,,,1.0,"W, 24-19",,,5.0,0.0,0.0,,1.0,0.0,,GNB,1.0,,5.0,3.8,,21.0,,,21.0,73.0,21.0,0.0,,,@,False,jacojo01,2024,jacojo01_2024_gamelog.csv,9.0,14.0,32.0,304.0,0.0,29
,18.0,,,,100.0,2024-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,79.0,6.0,,,63.0,46.0,ARI,,,3.0,"W, 34-13",,,6.0,0.0,0.0,,0.0,0.0,,GNB,3.0,,6.0,3.4,,9.3,,,9.3,62.0,28.0,0.0,,,,False,jacojo01,2024,jacojo01_2024_gamelog.csv,19.0,9.0,14.0,323.0,0.0,29
,12.0,,,,100.0,2024-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,80.0,7.0,,,67.2,39.0,HOU,,,5.0,"W, 24-22",,,7.0,0.0,0.0,,0.0,1.0,,GNB,5.0,,7.0,6.3,,3.2,,,3.2,76.0,16.0,0.0,,,,False,jacojo01,2024,jacojo01_2024_gamelog.csv,18.0,19.0,9.0,341.0,0.0,29
,25.0,,,,50.0,2024-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,81.0,8.0,,,64.3,45.0,JAX,,,1.0,"W, 30-27",,,8.0,0.0,0.0,,2.0,0.0,,GNB,2.0,,8.0,5.1,,-2.0,,,-1.0,127.0,-2.0,0.0,,,@,False,jacojo01,2024,jacojo01_2024_gamelog.csv,12.0,18.0,19.0,353.0,0.0,29
,13.0,,,,66.7,2024-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,82.0,9.0,,,55.4,36.0,DET,,,2.0,"L, 14-24",,,9.0,0.0,0.0,,0.0,0.0,,GNB,3.0,,9.0,7.3,,6.5,,,4.3,95.0,13.0,0.0,,,,False,jacojo01,2024,jacojo01_2024_gamelog.csv,25.0,12.0,18.0,378.0,0.0,29
,18.0,,,,80.0,2024-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,83.0,10.0,,,80.4,37.0,CHI,,,4.0,"W, 20-19",,,10.0,0.0,0.0,,1.0,0.0,,GNB,5.0,,11.0,4.2,,14.5,,,11.6,76.0,58.0,0.0,,,@,False,jacojo01,2024,jacojo01_2024_gamelog.csv,13.0,25.0,12.0,391.0,0.0,29
,26.0,,,,0.0,2024-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,84.0,11.0,,,52.8,38.0,SFO,,,0.0,"W, 38-10",,,11.0,0.0,0.0,,3.0,0.0,,GNB,1.0,,12.0,4.1,,,,,0.0,106.0,0.0,0.0,,,,False,jacojo01,2024,jacojo01_2024_gamelog.csv,18.0,13.0,25.0,409.0,0.0,29
,19.0,,,,100.0,2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,85.0,12.0,,,77.8,42.0,MIA,,,4.0,"W, 30-17",,,12.0,4.2,1.0,,1.0,0.0,,GNB,4.0,,13.0,2.3,,18.5,,,18.5,43.0,74.0,0.0,,,,False,jacojo01,2024,jacojo01_2024_gamelog.csv,26.0,18.0,13.0,435.0,0.0,29
,18.0,,,,,2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,86.0,13.0,,,80.0,40.0,DET,,,0.0,"L, 31-34",,,13.0,0.0,0.0,,3.0,0.0,,GNB,0.0,,14.0,3.7,,,,,,66.0,0.0,0.0,,,@,False,jacojo01,2024,jacojo01_2024_gamelog.csv,19.0,26.0,18.0,454.0,0.0,29
,26.0,,,,100.0,2024-12-15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,87.0,14.0,,,75.0,48.0,SEA,,,4.0,"W, 30-13",,,14.0,0.0,0.0,,1.0,0.0,,GNB,4.0,,15.0,3.6,,10.5,,,10.5,94.0,42.0,0.0,,,@,False,jacojo01,2024,jacojo01_2024_gamelog.csv,18.0,19.0,26.0,472.0,0.0,29
,13.0,,,,100.0,2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,88.0,15.0,,,40.6,28.0,NOR,,,4.0,"W, 34-0",,,15.0,0.0,0.0,,1.0,0.0,,GNB,4.0,,16.0,5.3,,9.5,,,9.5,69.0,38.0,0.0,,,,False,jacojo01,2024,jacojo01_2024_gamelog.csv,26.0,18.0,19.0,498.0,0.0,29
,17.0,,,,,2024-12-29,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,89.0,16.0,,,63.5,40.0,MIN,,,0.0,"L, 25-27",,,16.0,0.0,0.0,,1.0,0.0,,GNB,0.0,,17.0,4.1,,,,,,69.0,0.0,0.0,,,@,False,jacojo01,2024,jacojo01_2024_gamelog.csv,13.0,26.0,18.0,511.0,0.0,29
,6.0,,,,100.0,2025-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,90.0,17.0,,,30.8,20.0,CHI,,,1.0,"L, 22-24",,,17.0,0.0,0.0,,1.0,0.0,,GNB,1.0,,18.0,7.3,,2.0,,,2.0,44.0,2.0,0.0,,,,False,jacojo01,2024,jacojo01_2024_gamelog.csv,17.0,13.0,26.0,528.0,0.0,29
,301.0,,,,83.7,,0.0,0.0,0.0,3.0,0.0,0.0,4.0,,,,,,62.5,678.0,,,,36.0,11-6,,,,0.5,2.0,,15.0,1.0,,,43.0,,,4.4,,9.5,,,8.0,1329.0,342.0,0.0,,,,False,jacojo01,2024,jacojo01_2024_gamelog.csv,6.0,17.0,13.0,534.0,0.0,29
,9.0,,,,50.0,2023-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,87.0,1.0,,,46.7,28.0,CHI,,,2.0,"W, 38-20",,,1.0,0.0,0.0,,1.0,1.0,,GNB,4.0,@,1.0,4.6,,43.0,,,21.5,41.0,86.0,0.0,,,,False,joneaa00,2023,joneaa00_2023_gamelog.csv,0.0,0.0,0.0,0.0,0.0,28
,,,,,,2023-09-17,,,,,,,,Inactive,,2.0,,,,,ATL,,,,"L, 24-25",,,1.0,,,,,,,GNB,,@,2.0,,,,,,,,,,,,,True,joneaa00,2023,joneaa00_2023_gamelog.csv,9.0,0.0,0.0,9.0,0.0,28
,,,,,,2023-09-24,,,,,,,,Inactive,,3.0,,,,,NOR,,,,"W, 18-17",,,1.0,,,,,,,GNB,,,3.0,,,,,,,,,,,,,True,joneaa00,2023,joneaa00_2023_gamelog.csv,0.0,9.0,0.0,9.0,1.0,28
,5.0,,,,50.0,2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,88.0,4.0,,,35.1,20.0,DET,,,1.0,"L, 20-34",,,2.0,0.0,0.0,,0.0,0.0,,GNB,2.0,,4.0,3.6,,-4.0,,,-2.0,18.0,-4.0,0.0,,,,False,joneaa00,2023,joneaa00_2023_gamelog.csv,0.0,0.0,9.0,9.0,2.0,28
,,,,,,2023-10-09,,,,,,,,Inactive,,5.0,,,,,LVR,,,,"L, 13-17",,,2.0,,,,,,,GNB,,@,5.0,,,,,,,,,,,,,True,joneaa00,2023,joneaa00_2023_gamelog.csv,5.0,0.0,0.0,14.0,2.0,28
,8.0,,,,60.0,2023-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,89.0,6.0,,,35.9,23.0,DEN,,,3.0,"L, 17-19",,,3.0,0.0,0.0,,0.0,0.0,,GNB,5.0,@,7.0,4.4,,7.3,,,4.4,35.0,22.0,0.0,,,,False,joneaa00,2023,joneaa00_2023_gamelog.csv,0.0,5.0,0.0,14.0,2.0,28
,7.0,,,,80.0,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,*,90.0,7.0,,,51.5,35.0,MIN,,,4.0,"L, 10-24",,,4.0,0.0,0.0,,0.0,0.0,,GNB,5.0,,8.0,4.1,,4.3,,,3.4,29.0,17.0,0.0,,,,False,joneaa00,2023,joneaa00_2023_gamelog.csv,8.0,0.0,5.0,22.0,1.0,28
,20.0,,,,66.7,2023-11-05,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,91.0,8.0,,,56.9,41.0,LAR,,,4.0,"W, 20-3",,,5.0,0.0,0.0,,1.0,0.0,,GNB,6.0,,9.0,3.7,,6.5,,,4.3,73.0,26.0,0.0,,,,False,joneaa00,2023,joneaa00_2023_gamelog.csv,7.0,8.0,0.0,29.0,1.0,28
,13.0,,,,66.7,2023-11-12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,*,92.0,9.0,,,55.9,38.0,PIT,,,4.0,"L, 19-23",,,6.0,0.0,0.0,,0.0,0.0,,GNB,6.0,@,10.0,2.7,,4.8,,,3.2,35.0,19.0,-1.0,,,,False,joneaa00,2023,joneaa00_2023_gamelog.csv,20.0,7.0,8.0,49.0,0.0,28
,4.0,,,,50.0,2023-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,93.0,10.0,,,20.8,15.0,LAC,,,1.0,"W, 23-20",,,7.0,0.0,0.0,,0.0,0.0,,GNB,2.0,,11.0,3.5,,3.0,,,1.5,14.0,3.0,0.0,,,,False,joneaa00,2023,joneaa00_2023_gamelog.csv,13.0,20.0,7.0,62.0,0.0,28
,,,,,,2023-11-23,,,,,,,,Inactive,,11.0,,,,,DET,,,,"W, 29-22",,,7.0,,,,,,,GNB,,@,12.0,,,,,,,,,,,,,True,joneaa00,2023,joneaa00_2023_gamelog.csv,4.0,13.0,20.0,66.0,0.0,28
,,,,,,2023-12-03,,,,,,,,Inactive,,12.0,,,,,KAN,,,,"W, 27-19",,,7.0,,,,,,,GNB,,,13.0,,,,,,,,,,,,,True,joneaa00,2023,joneaa00_2023_gamelog.csv,0.0,4.0,13.0,66.0,1.0,28
,,,,,,2023-12-11,,,,,,,,Inactive,,13.0,,,,,NYG,,,,"L, 22-24",,,7.0,,,,,,,GNB,,@,14.0,,,,,,,,,,,,,True,joneaa00,2023,joneaa00_2023_gamelog.csv,0.0,0.0,4.0,66.0,2.0,28
,13.0,,,,100.0,2023-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,94.0,14.0,,,48.3,29.0,TAM,,,4.0,"L, 20-34",,,8.0,0.0,0.0,,0.0,0.0,,GNB,4.0,,15.0,4.1,,4.0,,,4.0,53.0,16.0,0.0,,,,False,joneaa00,2023,joneaa00_2023_gamelog.csv,0.0,0.0,0.0,66.0,3.0,28
,21.0,,,,33.3,2023-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,95.0,15.0,,,51.5,34.0,CAR,,,1.0,"W, 33-30",,,9.0,0.0,0.0,,0.0,0.0,,GNB,3.0,@,16.0,6.0,,8.0,,,2.7,127.0,8.0,0.0,,,,False,joneaa00,2023,joneaa00_2023_gamelog.csv,13.0,0.0,0.0,79.0,2.0,28
,20.0,,,,100.0,2023-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,96.0,16.0,,,56.8,42.0,MIN,,,1.0,"W, 33-10",,,10.0,0.0,0.0,,0.0,0.0,,GNB,1.0,@,17.0,6.0,,10.0,,,10.0,120.0,10.0,0.0,,,,False,joneaa00,2023,joneaa00_2023_gamelog.csv,21.0,13.0,0.0,100.0,1.0,28
,22.0,,,,100.0,2024-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,97.0,17.0,,,81.7,49.0,CHI,,,5.0,"W, 17-9",,,11.0,0.0,0.0,,0.0,0.0,,GNB,5.0,,18.0,5.0,,6.0,,,6.0,111.0,30.0,0.0,,,,False,joneaa00,2023,joneaa00_2023_gamelog.csv,20.0,21.0,13.0,120.0,0.0,28
,14.0,,,,100.0,2024-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,98.0,1.0,,,54.5,30.0,NYG,,,2.0,"W, 28-6",,,1.0,0.0,0.0,,1.0,0.0,,MIN,2.0,,1.0,6.7,,7.5,,,7.5,94.0,15.0,0.0,,,@,False,joneaa00,2024,joneaa00_2024_gamelog.csv,22.0,20.0,21.0,142.0,0.0,29
,9.0,,,,83.3,2024-09-15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,99.0,2.0,,,61.1,33.0,SFO,,,5.0,"W, 23-17",,,2.0,0.0,0.0,,0.0,0.0,,MIN,6.0,,2.0,3.6,,7.2,,,6.0,32.0,36.0,0.0,,,,False,joneaa00,2024,joneaa00_2024_gamelog.csv,14.0,22.0,20.0,156.0,0.0,29
,19.0,,,,83.3,2024-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,100.0,3.0,,,60.3,38.0,HOU,,,5.0,"W, 34-7",,,3.0,0.0,0.0,,0.0,1.0,,MIN,6.0,,3.0,5.4,,9.2,,,7.7,102.0,46.0,0.0,,,,False,joneaa00,2024,joneaa00_2024_gamelog.csv,9.0,14.0,22.0,165.0,0.0,29
,22.0,,,,80.0,2024-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,101.0,4.0,,,82.4,56.0,GNB,,,4.0,"W, 31-29",,,4.0,0.0,0.0,,0.0,0.0,,MIN,5.0,,4.0,4.2,,11.5,,,9.2,93.0,46.0,0.0,,,@,False,joneaa00,2024,joneaa00_2024_gamelog.csv,19.0,9.0,14.0,184.0,0.0,29
,7.0,,,,100.0,2024-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,102.0,5.0,,,21.9,16.0,NYJ,,,1.0,"W, 23-17",,,5.0,0.0,0.0,,0.0,0.0,,MIN,1.0,,5.0,4.1,,24.0,,,24.0,29.0,24.0,0.0,,,,False,joneaa00,2024,joneaa00_2024_gamelog.csv,22.0,19.0,9.0,206.0,0.0,29
,14.0,,,,100.0,2024-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,103.0,6.0,,,71.7,43.0,DET,,,3.0,"L, 29-31",,,6.0,0.0,0.0,,1.0,0.0,,MIN,3.0,,7.0,6.6,,7.7,,,7.7,93.0,23.0,0.0,,,,False,joneaa00,2024,joneaa00_2024_gamelog.csv,7.0,22.0,19.0,213.0,0.0,29
,19.0,,,,100.0,2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,104.0,7.0,,,92.0,46.0,LAR,,,2.0,"L, 20-30",,,7.0,0.0,0.0,,0.0,0.0,,MIN,2.0,,8.0,3.1,,18.5,,,18.5,58.0,37.0,0.0,,,@,False,joneaa00,2024,joneaa00_2024_gamelog.csv,14.0,7.0,22.0,227.0,0.0,29
,21.0,,,,100.0,2024-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,105.0,8.0,,,75.3,55.0,IND,,,4.0,"W, 21-13",,,8.0,0.0,0.0,,0.0,0.0,,MIN,4.0,,9.0,3.0,,4.5,,,4.5,64.0,18.0,0.0,,,,False,joneaa00,2024,joneaa00_2024_gamelog.csv,19.0,14.0,7.0,246.0,0.0,29
,17.0,,,,66.7,2024-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,106.0,9.0,,,52.4,44.0,JAX,,,2.0,"W, 12-7",,,9.0,0.0,0.0,,0.0,0.0,,MIN,3.0,,10.0,5.2,,6.5,,,4.3,88.0,13.0,0.0,,,@,False,joneaa00,2024,joneaa00_2024_gamelog.csv,21.0,19.0,14.0,267.0,0.0,29
,15.0,,,,100.0,2024-11-17,0.0,0.0,0.0,0.0,1.0,0.0,1.0,*,107.0,10.0,,,53.4,39.0,TEN,,,1.0,"W, 23-13",,,10.0,0.0,0.0,,0.0,0.0,,MIN,1.0,,11.0,2.6,,4.0,,,4.0,39.0,4.0,0.0,,,@,False,joneaa00,2024,joneaa00_2024_gamelog.csv,17.0,21.0,19.0,284.0,0.0,29
,22.0,,,,75.0,2024-11-24,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,108.0,11.0,,,78.9,56.0,CHI,,,3.0,"W, 30-27 (OT)",,,11.0,0.0,0.0,,1.0,0.0,,MIN,4.0,,12.0,4.8,,7.7,,,5.8,106.0,23.0,0.0,,,@,False,joneaa00,2024,joneaa00_2024_gamelog.csv,15.0,17.0,21.0,299.0,0.0,29
,5.0,,,,75.0,2024-12-01,0.0,0.0,0.0,1.0,0.0,0.0,2.0,*,109.0,12.0,,,52.8,28.0,ARI,,,3.0,"W, 23-22",,,12.0,0.0,0.0,,0.0,1.0,,MIN,4.0,,13.0,4.4,,2.0,,,1.5,22.0,6.0,0.0,,,,False,joneaa00,2024,joneaa00_2024_gamelog.csv,22.0,15.0,17.0,321.0,0.0,29
,13.0,,,,100.0,2024-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,110.0,13.0,,,63.3,38.0,ATL,,,2.0,"W, 42-21",,,13.0,0.0,0.0,,1.0,0.0,,MIN,2.0,,14.0,5.6,,5.5,,,5.5,73.0,11.0,0.0,,,,False,joneaa00,2024,joneaa00_2024_gamelog.csv,5.0,22.0,15.0,326.0,0.0,29
,18.0,,,,66.7,2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,111.0,14.0,,,61.0,47.0,CHI,,,2.0,"W, 30-12",,,14.0,0.0,0.0,,1.0,0.0,,MIN,3.0,,15.0,4.8,,10.0,,,6.7,86.0,20.0,0.0,,,,False,joneaa00,2024,joneaa00_2024_gamelog.csv,13.0,5.0,22.0,339.0,0.0,29
,18.0,,,,60.0,2024-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,112.0,15.0,,,81.8,54.0,SEA,,,3.0,"W, 27-24",,,15.0,0.0,0.0,,0.0,0.0,,MIN,5.0,,16.0,3.7,,8.7,,,5.2,67.0,26.0,0.0,,,@,False,joneaa00,2024,joneaa00_2024_gamelog.csv,18.0,13.0,5.0,357.0,0.0,29
